pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,Fixation.started,line1.started,line2.started,line3.started,line4.started,Fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
-150,z,75,3,18,z,1,0.3728946,None,18,3,75,3,,,,,152.3386968,,152.3227265,152.3386968,153.3225306,153.3225306,153.3225306,153.3225306,153.3398538,153.8239808,153.8239808,154.2053009,z,1,0.3728946,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-50,x,76,0,19,x,1,0.3329264,None,19,0,76,0,,,,,154.2215372,,154.2055388,154.2215372,155.2065499,155.2065499,155.2065499,155.2065499,155.2232781,155.70557,155.70557,156.041448,x,1,0.3329264,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
150,v,77,1,19,v,1,0.4098336,None,19,1,77,1,,,,,156.0550121,,156.041906,156.0550121,157.0565485,157.0565485,157.0565485,157.0565485,157.0565485,157.5559239,157.5559239,157.9726619,v,1,0.4098336,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
50,c,78,2,19,c,1,0.330977,None,19,2,78,2,,,,,157.9887108,,157.9730242,157.9887108,158.9725192,158.9725192,158.9725192,158.9725192,158.9906701,159.4880376,159.4880376,159.823014,c,1,0.330977,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-150,z,79,3,19,z,1,0.5015155,None,19,3,79,3,,,,,159.8391711,,159.8234641,159.8391711,160.8225676,160.8225676,160.8225676,160.8225676,160.8400318,161.3225619,161.3225619,161.8386867,z,1,0.5015155,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-50,x,80,0,20,x,1,0.4476273,None,20,0,80,0,,,,,161.8558801,,161.8389786,161.8558801,162.8386197,162.8386197,162.8386197,162.8386197,162.855554,163.3382472,163.3382472,163.7893218,x,1,0.4476273,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
150,v,81,1,20,v,1,0.3498524,None,20,1,81,1,,,,,163.8060053,,163.7896193,163.8060053,164.8048136,164.8048136,164.8048136,164.8048136,164.8213396,165.2880788,165.2880788,165.6385395,v,1,0.3498524,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
50,c,82,2,20,c,1,0.3209897,None,20,2,82,2,,,,,165.6548316,,165.6388314,165.6548316,166.6382869,166.6382869,166.6382869,166.6382869,166.6559189,167.1391632,167.1391632,167.4733196,c,1,0.3209897,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-150,z,83,3,20,z,1,0.3403603,None,20,3,83,3,,,,,167.4891787,,167.4737583,167.4891787,168.4723331,168.4723331,168.4723331,168.4723331,168.4887247,168.9722739,168.9722739,169.3217533,z,1,0.3403603,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-50,x,84,0,21,x,1,0.2863034,None,21,0,84,0,,,,,169.3379279,,169.3220194,169.3379279,170.3226885,170.3226885,170.3226885,170.3226885,170.338256,170.821875,170.821875,171.1220464,x,1,0.2863034,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
150,v,85,1,21,v,1,0.3334047,None,21,1,85,1,,,,,171.1397331,,171.12248,171.1397331,172.1377117,172.1377117,172.1377117,172.1377117,172.1544994,172.6214665,172.6214665,172.9712644,v,1,0.3334047,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
50,c,86,2,21,c,1,0.3227294,None,21,2,86,2,,,,,172.9878222,,172.9716197,172.9878222,173.9711226,173.9711226,173.9711226,173.9711226,173.9883007,174.4712931,174.4712931,174.8047436,c,1,0.3227294,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-150,z,87,3,21,z,1,0.341687,None,21,3,87,3,,,,,174.8209845,,174.8050475,174.8209845,175.805784,175.805784,175.805784,175.805784,175.8223116,176.3061968,176.3061968,176.6567339,z,1,0.341687,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-50,x,88,0,22,x,1,0.3371762,None,22,0,88,0,,,,,176.6723637,,176.6571679,176.6723637,177.672839,177.672839,177.672839,177.672839,177.672839,178.1716797,178.1716797,178.5226225,x,1,0.3371762,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
150,v,89,1,22,v,1,0.3031301,None,22,1,89,1,,,,,178.5392699,,178.5230047,178.5392699,179.5216202,179.5216202,179.5216202,179.5216202,179.5390872,180.0220014,180.0220014,180.3382342,v,1,0.3031301,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
50,c,90,2,22,c,1,0.2667779,None,22,2,90,2,,,,,180.3544071,,180.3385169,180.3544071,181.340158,181.340158,181.340158,181.340158,181.3567818,181.8405425,181.8405425,182.1243641,c,1,0.2667779,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-150,z,91,3,22,x,0,0.2757179,None,22,3,91,3,,,,,182.1396202,,182.1250861,182.1396202,183.1388119,183.1388119,183.1388119,183.1388119,183.1388119,183.6386902,183.6386902,183.9225755,x,0,0.2757179,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-50,x,92,0,23,x,1,0.3028345,None,23,0,92,0,,,,,183.9380666,,183.9229555,183.9380666,184.9218966,184.9218966,184.9218966,184.9218966,184.9389308,185.4225399,185.4225399,185.7408667,x,1,0.3028345,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
150,v,93,1,23,v,1,0.329067,None,23,1,93,1,,,,,185.7554524,,185.7414091,185.7554524,186.7557655,186.7557655,186.7557655,186.7557655,186.7557655,187.2546619,187.2546619,187.5897733,v,1,0.329067,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
50,c,94,2,23,c,1,0.3940272,None,23,2,94,2,,,,,187.6053631,,187.5903929,187.6053631,188.5891545,188.5891545,188.5891545,188.5891545,188.6051063,189.0897179,189.0897179,189.4907233,c,1,0.3940272,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-150,z,95,3,23,z,1,0.3044935,None,23,3,95,3,,,,,189.5061461,,189.4913331,189.5061461,190.4898496,190.4898496,190.4898496,190.4898496,190.5071263,190.9895701,190.9895701,191.3061863,z,1,0.3044935,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-50,x,96,0,24,x,1,0.3785149,None,24,0,96,0,,,,,191.3227797,,191.3068356,191.3227797,192.306207,192.306207,192.306207,192.306207,192.3233265,192.8065176,192.8065176,193.1906624,x,1,0.3785149,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
150,v,97,1,24,v,1,0.2964832,None,24,1,97,1,,,,,193.2064614,,193.1911251,193.2064614,194.2064562,194.2064562,194.2064562,194.2064562,194.2064562,194.6898087,194.6898087,194.9917472,v,1,0.2964832,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
50,c,98,2,24,c,1,0.2709991,None,24,2,98,2,,,,,195.006984,,194.9923546,195.006984,196.0068,196.0068,196.0068,196.0068,196.0068,196.5063345,196.5063345,196.7910935,c,1,0.2709991,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-150,z,99,3,24,z,1,0.3820462,None,24,3,99,3,,,,,196.806866,,196.7916313,196.806866,197.7899749,197.7899749,197.7899749,197.7899749,197.8067495,198.28965,198.28965,198.6725103,z,1,0.3820462,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-50,x,100,0,25,x,1,0.3045252,None,25,0,100,0,,,,,198.6885595,,198.6730061,198.6885595,199.6715381,199.6715381,199.6715381,199.6715381,199.6884604,200.1733513,200.1733513,200.4907553,x,1,0.3045252,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
150,v,101,1,25,v,1,0.3166569,None,25,1,101,1,,,,,200.506106,,200.4913178,200.506106,201.5048669,201.5048669,201.5048669,201.5048669,201.5218277,202.0054485,202.0054485,202.3391816,v,1,0.3166569,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
50,c,102,2,25,c,1,0.3292661,None,25,2,102,2,,,,,202.3565678,,202.3396539,202.3565678,203.354912,203.354912,203.354912,203.354912,203.3715001,203.8554222,203.8554222,204.1889075,c,1,0.3292661,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-150,z,103,3,25,z,1,0.3436603,None,25,3,103,3,,,,,204.2048065,,204.1892635,204.2048065,205.1891259,205.1891259,205.1891259,205.1891259,205.205222,205.6875231,205.6875231,206.0394795,z,1,0.3436603,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-50,x,104,0,26,x,1,0.4332521,None,26,0,104,0,,,,,206.055018,,206.0399336,206.055018,207.0552347,207.0552347,207.0552347,207.0552347,207.0552347,207.5377446,207.5377446,207.9728275,x,1,0.4332521,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
150,v,105,1,26,v,1,0.3269855,None,26,1,105,1,,,,,207.9890447,,207.9733862,207.9890447,208.9717335,208.9717335,208.9717335,208.9717335,208.9885799,209.4888035,209.4888035,209.8230125,v,1,0.3269855,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
50,c,106,2,26,c,1,0.2905951,None,26,2,106,2,,,,,209.8390488,,209.8234381,209.8390488,210.8381615,210.8381615,210.8381615,210.8381615,210.8381615,211.3381811,211.3381811,211.6391086,c,1,0.2905951,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-150,z,107,3,26,z,1,0.2807562,None,26,3,107,3,,,,,211.6548431,,211.6395283,211.6548431,212.6545695,212.6545695,212.6545695,212.6545695,212.6545695,213.154883,213.154883,213.4398771,z,1,0.2807562,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-50,x,108,0,27,x,1,0.2510958,None,27,0,108,0,,,,,213.455271,,213.4403682,213.455271,214.4538495,214.4538495,214.4538495,214.4538495,214.4705661,214.9550765,214.9550765,215.2210168,x,1,0.2510958,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
150,v,109,1,27,v,1,0.2808777,None,27,1,109,1,,,,,215.2371617,,215.2212901,215.2371617,216.2205282,216.2205282,216.2205282,216.2205282,216.23707,216.7215892,216.7215892,217.0064436,v,1,0.2808777,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
50,c,110,2,27,c,1,0.3464493,None,27,2,110,2,,,,,217.0214162,,217.0067805,217.0214162,218.0214029,218.0214029,218.0214029,218.0214029,218.0214029,218.5204142,218.5204142,218.8717323,c,1,0.3464493,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-150,z,111,3,27,z,1,0.335973,None,27,3,111,3,,,,,218.8893155,,218.8721095,218.8893155,219.8716812,219.8716812,219.8716812,219.8716812,219.8881826,220.3871468,220.3871468,220.7389579,z,1,0.335973,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-50,x,112,0,28,x,1,0.3269773,None,28,0,112,0,,,,,220.75533,,220.7394112,220.75533,221.7380826,221.7380826,221.7380826,221.7380826,221.7547341,222.2389023,222.2389023,222.5709215,x,1,0.3269773,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
150,v,113,1,28,v,1,0.3609672,None,28,1,113,1,,,,,222.5870858,,222.5712138,222.5870858,223.5711092,223.5711092,223.5711092,223.5711092,223.5878598,224.0717052,224.0717052,224.4394183,v,1,0.3609672,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
50,c,114,2,28,c,1,0.2957041,None,28,2,114,2,,,,,224.4553398,,224.4400308,224.4553398,225.4547627,225.4547627,225.4547627,225.4547627,225.4547627,225.9396188,225.9396188,226.2401591,c,1,0.2957041,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-150,z,115,3,28,z,1,0.3437835,None,28,3,115,3,,,,,226.2556962,,226.240655,226.2556962,227.2544342,227.2544342,227.2544342,227.2544342,227.2544342,227.7550088,227.7550088,228.105265,z,1,0.3437835,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-50,x,116,0,29,x,1,0.2763878,None,29,0,116,0,,,,,228.1212776,,228.1056476,228.1212776,229.1205635,229.1205635,229.1205635,229.1205635,229.1205635,229.6045881,229.6045881,229.8879026,x,1,0.2763878,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
150,v,117,1,29,v,1,0.2984259,None,29,1,117,1,,,,,229.9035081,,229.8882033,229.9035081,230.8882277,230.8882277,230.8882277,230.8882277,230.9052157,231.3873909,231.3873909,231.6888833,v,1,0.2984259,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
50,c,118,2,29,c,1,0.32925,None,29,2,118,2,,,,,231.7058291,,231.6893038,231.7058291,232.6887197,232.6887197,232.6887197,232.6887197,232.7054741,233.2051072,233.2051072,233.5386377,c,1,0.32925,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-150,z,119,3,29,z,1,0.2249405,None,29,3,119,3,,,,,233.5543253,,233.5390397,233.5543253,234.5381616,234.5381616,234.5381616,234.5381616,234.5543506,235.0549312,235.0549312,235.2871085,z,1,0.2249405,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-50,x,120,0,30,x,1,0.3327533,None,30,0,120,0,,,,,235.3035094,,235.2873648,235.3035094,236.2872536,236.2872536,236.2872536,236.2872536,236.304075,236.7873969,236.7873969,237.1219023,x,1,0.3327533,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
150,v,121,1,30,v,1,0.2783824,None,30,1,121,1,,,,,237.1378199,,237.1223669,237.1378199,238.1215229,238.1215229,238.1215229,238.1215229,238.1377586,238.6210584,238.6210584,238.9049481,v,1,0.2783824,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
50,c,122,2,30,c,1,0.3666007,None,30,2,122,2,,,,,238.9210535,,238.9053349,238.9210535,239.9046851,239.9046851,239.9046851,239.9046851,239.9216736,240.4040982,240.4040982,240.7716314,c,1,0.3666007,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-150,z,123,3,30,z,1,0.255532,None,30,3,123,3,,,,,240.7874237,,240.77244,240.7874237,241.7876386,241.7876386,241.7876386,241.7876386,241.7876386,242.2724845,242.2724845,242.5380347,z,1,0.255532,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-50,x,124,0,31,x,1,0.3674507,None,31,0,124,0,,,,,242.5543334,,242.5383203,242.5543334,243.5386833,243.5386833,243.5386833,243.5386833,243.5542683,244.0382306,244.0382306,244.4219834,x,1,0.3674507,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
150,v,125,1,31,v,1,0.3015241,None,31,1,125,1,,,,,244.437479,,244.4224805,244.437479,245.438894,245.438894,245.438894,245.438894,245.438894,245.9220908,245.9220908,246.2378367,v,1,0.3015241,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
50,c,126,2,31,c,1,0.2701715,None,31,2,126,2,,,,,246.2542044,,246.2382407,246.2542044,247.2375998,247.2375998,247.2375998,247.2375998,247.2539743,247.738256,247.738256,248.0219951,c,1,0.2701715,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-150,z,127,3,31,z,1,0.3016668,None,31,3,127,3,,,,,248.0392913,,248.0225426,248.0392913,249.0209068,249.0209068,249.0209068,249.0209068,249.053941,249.5219583,249.5219583,249.8385139,z,1,0.3016668,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-50,x,128,0,32,x,1,0.3619441,None,32,0,128,0,,,,,249.8535732,,249.8390834,249.8535732,250.85365,250.85365,250.85365,250.85365,250.85365,251.3532009,251.3532009,251.723052,x,1,0.3619441,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
150,v,129,1,32,v,1,0.6085788,None,32,1,129,1,,,,,251.738455,,251.723752,251.738455,252.7375315,252.7375315,252.7375315,252.7375315,252.7541861,253.2386103,253.2386103,253.8541793,v,1,0.6085788,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
50,c,130,2,32,c,1,0.3060754,None,32,2,130,2,,,,,253.8708045,,253.8544594,253.8708045,254.8542593,254.8542593,254.8542593,254.8542593,254.8712416,255.354178,255.354178,255.6712306,c,1,0.3060754,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-150,z,131,3,32,z,1,0.2725059,None,32,3,131,3,,,,,255.6875291,,255.6715603,255.6875291,256.6708667,256.6708667,256.6708667,256.6708667,256.6875686,257.1711718,257.1711718,257.4551429,z,1,0.2725059,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-50,x,132,0,33,z,0,0.3349722,None,33,0,132,0,,,,,257.4707499,,257.4557386,257.4707499,258.4536754,258.4536754,258.4536754,258.4536754,258.4703662,258.9708412,258.9708412,259.3211739,z,0,0.3349722,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
150,v,133,1,33,v,1,0.5375799,None,33,1,133,1,,,,,259.3378038,,259.3216104,259.3378038,260.3216318,260.3216318,260.3216318,260.3216318,260.338428,260.8364412,260.8364412,261.3890315,v,1,0.5375799,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
50,c,134,2,33,c,1,0.309971,None,33,2,134,2,,,,,261.4036831,,261.3894059,261.4036831,262.4039912,262.4039912,262.4039912,262.4039912,262.4039912,262.9040197,262.9040197,263.221844,c,1,0.309971,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-150,z,135,3,33,z,1,0.2916743,None,33,3,135,3,,,,,263.2371586,,263.2224176,263.2371586,264.2215725,264.2215725,264.2215725,264.2215725,264.2384873,264.7209287,264.7209287,265.0221511,z,1,0.2916743,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-50,x,136,0,34,x,1,0.6509521,None,34,0,136,0,,,,,265.0383971,,265.0226384,265.0383971,266.0383088,266.0383088,266.0383088,266.0383088,266.0383088,266.5215249,266.5215249,267.1883209,x,1,0.6509521,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
150,v,137,1,34,v,1,0.3792683,None,34,1,137,1,,,,,267.204081,,267.1887669,267.204081,268.1881917,268.1881917,268.1881917,268.1881917,268.2046103,268.6881101,268.6881101,269.070261,v,1,0.3792683,None,,,,,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
