delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,fixation_2.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
0.7,1000,exp,265,1,22,space,0.4625297,None,400,1,[2.6693689001258463],[2.669379600090906],22,1,265,11,1563.298193,,1563.282049,1563.298193,1564.281239,1564.281239,1564.298229,1564.749669,space,0.4625297,None,1564.750587,0.7156776,1.015386,1565.780691,1565.781681,1565.796266,1565.796266,1565.796266,1568.465944,400,1,[2.6693689001258463],[2.669379600090906],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,1000,exp,266,2,22,space,0.3784265,None,400,1,[2.1017248001880944],[2.101733700139448],22,2,266,8,1568.481266,,1568.466192,1568.481266,1569.481091,1569.481091,1569.481091,1569.865182,space,0.3784265,None,1569.866324,0.6997081,0.9996635,1570.880738,1570.88165,1570.896498,1570.896498,1570.896498,1572.998508,400,1,[2.1017248001880944],[2.101733700139448],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,400,unexp,267,3,22,space,0.4906714,None,500,1,[2.1194075997918844],[2.1194187998771667],22,3,267,2,1573.014771,,1572.998738,1573.014771,1573.997887,1573.997887,1574.014541,1574.497966,space,0.4906714,None,1574.49887,0.6999279,1.000442,1575.506737,1575.507759,1575.529939,1575.529939,1575.529939,1577.64968,500,1,[2.1194075997918844],[2.1194187998771667],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,1000,exp,268,4,22,space,0.3228336,None,200,1,[2.3844062997959554],[2.3844137999694794],22,4,268,3,1577.664287,,1577.649951,1577.664287,1578.664831,1578.664831,1578.664831,1578.998616,space,0.3228336,None,1578.999484,0.099555,0.3995306,1579.410422,1579.412055,1579.430078,1579.430078,1579.430078,1581.814751,200,1,[2.3844062997959554],[2.3844137999694794],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,400,unexp,269,5,22,space,0.3762115,None,200,1,[1.9846608000807464],[1.9846685000229627],22,5,269,0,1581.830487,,1581.814948,1581.830487,1582.830069,1582.830069,1582.830069,1583.214823,space,0.3762115,None,1583.215899,0.0995299,0.3996543,1583.628524,1583.629916,1583.646544,1583.646544,1583.646544,1585.631475,200,1,[1.9846608000807464],[1.9846685000229627],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,1000,exp,270,6,22,space,0.2945494,None,500,1,[2.151532200165093],[2.1515455001499504],22,6,270,7,1585.647855,,1585.631695,1585.647855,1586.631381,1586.631381,1586.647215,1586.93181,space,0.2945494,None,1586.933155,0.4157445,0.7174936,1587.660169,1587.661393,1587.679961,1587.679961,1587.679961,1589.831863,500,1,[2.151532200165093],[2.1515455001499504],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,1000,exp,271,7,22,space,0.3251603,None,500,1,[2.1186091999989003],[2.118622399866581],22,7,271,4,1589.847513,,1589.83213,1589.847513,1590.831693,1590.831693,1590.847667,1591.164376,space,0.3251603,None,1591.165649,0.3998368,0.6999069,1591.877575,1591.878915,1591.896763,1591.896763,1591.896763,1594.015757,500,1,[2.1186091999989003],[2.118622399866581],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,400,unexp,272,8,22,space,0.3041081,None,600,1,[2.050919899949804],[2.050929900025949],22,8,272,1,1594.030878,,1594.016044,1594.030878,1595.03081,1595.03081,1595.03081,1595.348534,space,0.3041081,None,1595.349492,0.4001195,0.7312369,1596.07998,1596.081108,1596.096803,1596.096803,1596.096803,1598.148021,600,1,[2.050919899949804],[2.050929900025949],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,1000,exp,273,9,22,space,0.380461,None,400,1,[2.4834711998701096],[2.483482299838215],22,9,273,10,1598.164027,,1598.148284,1598.164027,1599.147363,1599.147363,1599.164982,1599.532279,space,0.380461,None,1599.533194,0.3996731,0.7309895,1600.26348,1600.264622,1600.280729,1600.280729,1600.280729,1602.76453,400,1,[2.4834711998701096],[2.483482299838215],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,1000,exp,274,10,22,space,0.3543193,None,700,1,[2.552206699969247],[2.5522153000347316],22,10,274,5,1602.781264,,1602.76479,1602.781264,1603.764236,1603.764236,1603.781118,1604.130031,space,0.3543193,None,1604.130613,0.701432,1.0011817,1605.147464,1605.148394,1605.16245,1605.16245,1605.16245,1607.714925,700,1,[2.552206699969247],[2.5522153000347316],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,1000,exp,275,11,22,space,0.3257028,None,400,1,[2.6021751000080258],[2.6021841999609023],22,11,275,9,1607.730846,,1607.715337,1607.730846,1608.713908,1608.713908,1608.731209,1609.049044,space,0.3257028,None,1609.050194,0.1146792,0.4152216,1609.477203,1609.479486,1609.495884,1609.495884,1609.495884,1612.098373,400,1,[2.6021751000080258],[2.6021841999609023],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,400,unexp,276,0,23,space,0.2920337,None,300,1,[2.75201000017114],[2.752017900114879],23,0,276,2,1612.113788,,1612.098609,1612.113788,1613.097328,1613.097328,1613.114256,1613.39733,space,0.2920337,None,1613.398054,0.6998825,0.9990742,1614.407403,1614.408092,1614.428485,1614.428485,1614.428485,1617.18075,300,1,[2.75201000017114],[2.752017900114879],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,1000,exp,277,1,23,space,0.3238634,None,200,1,[2.3849730999208987],[2.384988799924031],23,1,277,6,1617.197531,,1617.180956,1617.197531,1618.180648,1618.180648,1618.197574,1618.514433,space,0.3238634,None,1618.515797,0.115075,0.4165991,1618.938688,1618.939957,1618.962465,1618.962465,1618.962465,1621.347873,200,1,[2.3849730999208987],[2.384988799924031],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,1000,exp,278,2,23,space,0.6155325,None,200,1,[2.6687608000356704],[2.668771200114861],23,2,278,11,1621.363933,,1621.348265,1621.363933,1622.348004,1622.348004,1622.364136,1622.965495,space,0.6155325,None,1622.966666,0.715592,1.0156905,1623.996618,1623.997575,1624.012362,1624.012362,1624.012362,1626.681461,200,1,[2.6687608000356704],[2.668771200114861],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,400,unexp,279,3,23,space,0.4587776,None,400,1,[2.4679950999561697],[2.4680049000307918],23,3,279,1,1626.696785,,1626.681714,1626.696785,1627.697153,1627.697153,1627.697153,1628.164074,space,0.4587776,None,1628.164853,0.3997553,0.6994281,1628.877526,1628.878883,1628.895618,1628.895618,1628.895618,1631.363939,400,1,[2.4679950999561697],[2.4680049000307918],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,1000,exp,280,4,23,space,6.1730536,None,500,1,[1.9511391001287848],[1.9511522999964654],23,4,280,10,1631.380095,,1631.364233,1631.380095,1632.363751,1632.363751,1632.380872,1638.547324,space,6.1730536,None,1638.548271,0.3994064,0.6996865,1639.258788,1639.260344,1639.27963,1639.27963,1639.27963,1641.231163,500,1,[1.9511391001287848],[1.9511522999964654],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,1000,exp,281,5,23,space,2.8502277,None,600,1,[2.133580399909988],[2.1335860998369753],23,5,281,5,1641.247441,,1641.231446,1641.247441,1642.230843,1642.230843,1642.247021,1645.081518,space,2.8502277,None,1645.082311,0.7004359,1.0299351,1646.111582,1646.11232,1646.129588,1646.129588,1646.129588,1648.26337,600,1,[2.133580399909988],[2.1335860998369753],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,400,unexp,282,6,23,space,0.2842633,None,400,1,[3.151881800033152],[3.1518903002142906],23,6,282,0,1648.279616,,1648.263546,1648.279616,1649.263375,1649.263375,1649.280027,1649.563728,space,0.2842633,None,1649.564633,0.0999483,0.4009395,1649.976983,1649.97847,1649.995435,1649.995435,1649.995435,1653.147671,400,1,[3.151881800033152],[3.1518903002142906],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,1000,exp,283,7,23,space,0.4205575,None,200,1,[2.08420590008609],[2.084216099930927],23,7,283,3,1653.16341,,1653.147894,1653.16341,1654.163736,1654.163736,1654.163736,1654.595934,space,0.4205575,None,1654.596398,0.0994022,0.4007655,1655.007182,1655.008614,1655.028955,1655.028955,1655.028955,1657.113482,200,1,[2.08420590008609],[2.084216099930927],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,1000,exp,284,8,23,space,0.3099322,None,800,1,[2.56800359999761],[2.568013000069186],23,8,284,8,1657.130863,,1657.113735,1657.130863,1658.113636,1658.113636,1658.130563,1658.431278,space,0.3099322,None,1658.432245,0.7154727,1.0158112,1659.459912,1659.461237,1659.478938,1659.478938,1659.478938,1662.047223,800,1,[2.56800359999761],[2.568013000069186],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,1000,exp,285,9,23,space,0.2987645,None,700,1,[2.652128500165418],[2.652138900011778],23,9,285,7,1662.063573,,1662.047463,1662.063573,1663.063688,1663.063688,1663.063688,1663.363594,space,0.2987645,None,1663.364524,0.3995075,0.7009388,1664.080101,1664.080637,1664.095026,1664.095026,1664.095026,1666.747491,700,1,[2.652128500165418],[2.652138900011778],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,1000,exp,286,10,23,space,0.3050064,None,500,1,[2.4020368000492454],[2.402047600131482],23,10,286,4,1666.763109,,1666.747726,1666.763109,1667.747121,1667.747121,1667.762785,1668.063488,space,0.3050064,None,1668.064548,0.3995279,0.6999674,1668.780281,1668.781199,1668.794708,1668.794708,1668.794708,1671.197092,500,1,[2.4020368000492454],[2.402047600131482],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,1000,exp,287,11,23,space,0.3434465,None,400,1,[2.601481799967587],[2.6014917998109013],23,11,287,9,1671.213004,,1671.19738,1671.213004,1672.196739,1672.196739,1672.212906,1672.547207,space,0.3434465,None,1672.548342,0.0990086,0.3981962,1672.957099,1672.957568,1672.978159,1672.978159,1672.978159,1675.579981,400,1,[2.601481799967587],[2.6014917998109013],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,400,unexp,288,0,24,space,0.9509894,None,500,1,[2.602166699944064],[2.6021781000308692],24,0,288,1,1675.595588,,1675.58029,1675.595588,1676.596324,1676.596324,1676.596324,1677.547893,space,0.9509894,None,1677.548954,0.4149948,0.7148296,1678.281417,1678.282436,1678.295064,1678.295064,1678.295064,1680.897621,500,1,[2.602166699944064],[2.6021781000308692],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,1000,exp,289,1,24,space,0.2933007,None,300,1,[2.768455799901858],[2.768465999979526],24,1,289,9,1680.912671,,1680.897886,1680.912671,1681.912939,1681.912939,1681.912939,1682.213455,space,0.2933007,None,1682.214529,0.0998364,0.3996075,1682.626835,1682.628215,1682.644852,1682.644852,1682.644852,1685.413766,300,1,[2.768455799901858],[2.768465999979526],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,1000,exp,290,2,24,space,0.2855371,None,200,1,[2.5184064998757094],[2.518415599828586],24,2,290,6,1685.429307,,1685.41401,1685.429307,1686.41376,1686.41376,1686.430474,1686.713171,space,0.2855371,None,1686.714094,0.1003462,0.3995503,1687.128625,1687.130073,1687.144158,1687.144158,1687.144158,1689.662848,200,1,[2.5184064998757094],[2.518415599828586],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,400,unexp,291,3,24,space,0.3473376,None,400,1,[2.402269200189039],[2.4022805001586676],24,3,291,2,1689.679116,,1689.663077,1689.679116,1690.678092,1690.678092,1690.678092,1691.030357,space,0.3473376,None,1691.031168,0.7000793,1.0301846,1692.060684,1692.061381,1692.078405,1692.078405,1692.078405,1694.481003,400,1,[2.402269200189039],[2.4022805001586676],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,1000,exp,292,4,24,space,0.3235003,None,400,1,[2.3848134998697788],[2.384822800057009],24,4,292,4,1694.496024,,1694.481279,1694.496024,1695.496117,1695.496117,1695.496117,1695.829603,space,0.3235003,None,1695.830376,0.3994956,0.6998395,1696.545622,1696.546538,1696.561009,1696.561009,1696.561009,1698.94613,400,1,[2.3848134998697788],[2.384822800057009],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,1000,exp,293,5,24,space,0.3850447,None,300,1,[4.501195800025016],[4.501204899977893],24,5,293,5,1698.961513,,1698.946351,1698.961513,1699.946682,1699.946682,1699.962603,1700.346388,space,0.3850447,None,1700.347305,0.7151766,1.0158429,1701.376518,1701.377741,1701.394743,1701.394743,1701.394743,1705.896235,300,1,[4.501195800025016],[4.501204899977893],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,1000,exp,294,6,24,space,0.4400593,None,600,1,[2.185061200056225],[2.1850745000410825],24,6,294,7,1705.912549,,1705.89648,1705.912549,1706.895415,1706.895415,1706.912313,1707.345001,space,0.4400593,None,1707.345597,0.4017708,0.7175375,1708.069699,1708.070662,1708.094517,1708.094517,1708.094517,1710.279897,600,1,[2.185061200056225],[2.1850745000410825],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,1000,exp,295,7,24,space,0.3764931,None,700,1,[2.1858216000255197],[2.1858347000088543],24,7,295,8,1710.29559,,1710.280129,1710.29559,1711.295801,1711.295801,1711.295801,1711.679636,space,0.3764931,None,1711.680556,0.7001723,0.9998974,1712.697252,1712.698159,1712.710733,1712.710733,1712.710733,1714.896948,700,1,[2.1858216000255197],[2.1858347000088543],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,1000,exp,296,8,24,space,0.4047908,None,500,1,[2.7845779999624938],[2.7845890999305993],24,8,296,3,1714.911995,,1714.897255,1714.911995,1715.911346,1715.911346,1715.911346,1716.330496,space,0.4047908,None,1716.331489,0.1150585,0.415245,1716.758616,1716.759976,1716.778011,1716.778011,1716.778011,1719.562905,500,1,[2.7845779999624938],[2.7845890999305993],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,1000,exp,297,9,24,space,0.3648156,None,800,1,[2.3348437999375165],[2.334850599989295],24,9,297,11,1719.579192,,1719.563148,1719.579192,1720.579887,1720.579887,1720.579887,1720.945992,space,0.3648156,None,1720.946969,0.6999813,0.9998434,1721.95934,1721.960949,1721.977205,1721.977205,1721.977205,1724.312255,800,1,[2.3348437999375165],[2.334850599989295],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,400,unexp,298,10,24,space,0.3921713,None,200,1,[2.901629700092599],[2.9016406999435276],24,10,298,0,1724.328353,,1724.312404,1724.328353,1725.312135,1725.312135,1725.329031,1725.712597,space,0.3921713,None,1725.713468,0.0994382,0.3999462,1726.130534,1726.131469,1726.143879,1726.143879,1726.143879,1729.045826,200,1,[2.901629700092599],[2.9016406999435276],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,1000,exp,299,11,24,space,0.3736125,None,500,1,[2.2477363001089543],[2.2477461001835763],24,11,299,10,1729.061908,,1729.046072,1729.061908,1730.04549,1730.04549,1730.062171,1730.430245,space,0.3736125,None,1730.431283,0.3996021,0.701925,1731.145682,1731.1465,1731.164361,1731.164361,1731.164361,1733.412446,500,1,[2.2477363001089543],[2.2477461001835763],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,1000,exp,300,0,25,space,0.38835,None,900,1,[2.0344976999331266],[2.0345099999103695],25,0,300,5,1733.429019,,1733.412679,1733.429019,1734.428863,1734.428863,1734.428863,1734.827921,space,0.38835,None,1734.828537,0.7017157,1.0010954,1735.835714,1735.836413,1735.860761,1735.860761,1735.860761,1737.895607,900,1,[2.0344976999331266],[2.0345099999103695],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,1000,exp,301,1,25,space,0.4124529,None,300,1,[2.7519461000338197],[2.751954800216481],25,1,301,3,1737.911317,,1737.895807,1737.911317,1738.895438,1738.895438,1738.911816,1739.313283,space,0.4124529,None,1739.314258,0.1163499,0.4161822,1739.747645,1739.748652,1739.760191,1739.760191,1739.760191,1742.512402,300,1,[2.7519461000338197],[2.751954800216481],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,1000,exp,302,2,25,space,0.2885946,None,900,1,[2.351685900008306],[2.3517059998121113],25,2,302,8,1742.528485,,1742.512619,1742.528485,1743.511715,1743.511715,1743.529107,1743.812196,space,0.2885946,None,1743.813322,0.699259,1.0007981,1744.826852,1744.828189,1744.843454,1744.843454,1744.843454,1747.19561,900,1,[2.351685900008306],[2.3517059998121113],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,1000,exp,303,3,25,space,0.3287889,None,300,1,[2.518602600088343],[2.5186137000564486],25,3,303,10,1747.211497,,1747.19586,1747.211497,1748.195173,1748.195173,1748.211665,1748.529975,space,0.3287889,None,1748.531436,0.4152229,0.7151393,1749.260124,1749.261122,1749.276973,1749.276973,1749.276973,1751.795875,300,1,[2.518602600088343],[2.5186137000564486],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,1000,exp,304,4,25,space,0.3009338,None,600,1,[2.484694599872455],[2.484712499892339],25,4,304,7,1751.811564,,1751.796092,1751.811564,1752.795364,1752.795364,1752.812022,1753.112226,space,0.3009338,None,1753.113221,0.4001286,0.7306942,1753.843064,1753.843747,1753.860554,1753.860554,1753.860554,1756.34567,600,1,[2.484694599872455],[2.484712499892339],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
