28.0595 	EXP 	text: height = np.float64(0.05)
28.0595 	EXP 	text: text = 'RED'
28.0595 	EXP 	fixation: autoDraw = True
28.1599 	EXP 	Device response: <KeyPress from None: t=28.042381099890918, value=b, duration=0.10488400002941489>
28.5600 	INFO 	Keyboard events cleared
28.5597 	EXP 	fixation: autoDraw = False
28.5597 	EXP 	text: autoDraw = True
28.9287 	DATA 	Keypress: b
28.9431 	EXP 	Device response: <KeyPress from None: t=28.92742760013789, value=b, duration=None>
28.9435 	EXP 	New trial (rep=6, index=2): <Trial 26 (2 in rep 6) data={'word': 'RED', 'font_colour': 'red', 'con_lable': 'congruent', 'corr_resp': 'r', 'thisN': 26, 'thisTrialN': 2, 'thisRepN': 6}>
28.9590 	EXP 	fixation: autoDraw = False
28.9590 	EXP 	text: autoDraw = False
28.9590 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
28.9590 	EXP 	text: text = 'RED'
28.9590 	EXP 	fixation: autoDraw = True
29.0441 	EXP 	Device response: <KeyPress from None: t=28.92742760013789, value=b, duration=0.11571019981056452>
29.4432 	INFO 	Keyboard events cleared
29.4430 	EXP 	fixation: autoDraw = False
29.4430 	EXP 	text: autoDraw = True
29.8436 	EXP 	Device response: <KeyPress from None: t=29.842748700175434, value=r, duration=None>
29.8441 	EXP 	New trial (rep=6, index=3): <Trial 27 (3 in rep 6) data={'word': 'BLUE', 'font_colour': 'red', 'con_lable': 'incongruent', 'corr_resp': 'r', 'thisN': 27, 'thisTrialN': 3, 'thisRepN': 6}>
29.8491 	DATA 	Keypress: r
29.8590 	EXP 	fixation: autoDraw = False
29.8590 	EXP 	text: autoDraw = False
29.8590 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
29.8590 	EXP 	text: height = np.float64(0.05)
29.8590 	EXP 	text: height = np.float64(0.05)
29.8590 	EXP 	text: height = np.float64(0.05)
29.8590 	EXP 	text: text = 'BLUE'
29.8590 	EXP 	fixation: autoDraw = True
29.9593 	EXP 	Device response: <KeyPress from None: t=29.842748700175434, value=r, duration=0.10717350011691451>
30.3599 	INFO 	Keyboard events cleared
30.3597 	EXP 	fixation: autoDraw = False
30.3597 	EXP 	text: autoDraw = True
30.7101 	EXP 	Device response: <KeyPress from None: t=30.702051700092852, value=r, duration=None>
30.7107 	EXP 	New trial (rep=7, index=0): <Trial 28 (0 in rep 7) data={'word': 'RED', 'font_colour': 'red', 'con_lable': 'congruent', 'corr_resp': 'r', 'thisN': 28, 'thisTrialN': 0, 'thisRepN': 7}>
30.7155 	DATA 	Keypress: r
30.7255 	EXP 	fixation: autoDraw = False
30.7255 	EXP 	text: autoDraw = False
30.7255 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
30.7255 	EXP 	text: height = np.float64(0.05)
30.7255 	EXP 	text: height = np.float64(0.05)
30.7255 	EXP 	text: height = np.float64(0.05)
30.7255 	EXP 	text: text = 'RED'
30.7255 	EXP 	fixation: autoDraw = True
30.8268 	EXP 	Device response: <KeyPress from None: t=30.702051700092852, value=r, duration=0.12364799994975328>
31.2264 	INFO 	Keyboard events cleared
31.2262 	EXP 	fixation: autoDraw = False
31.2262 	EXP 	text: autoDraw = True
31.5431 	EXP 	Device response: <KeyPress from None: t=31.538068199995905, value=r, duration=None>
31.5435 	EXP 	New trial (rep=7, index=1): <Trial 29 (1 in rep 7) data={'word': 'BLUE', 'font_colour': 'red', 'con_lable': 'incongruent', 'corr_resp': 'r', 'thisN': 29, 'thisTrialN': 1, 'thisRepN': 7}>
31.5489 	DATA 	Keypress: r
31.5589 	EXP 	fixation: autoDraw = False
31.5589 	EXP 	text: autoDraw = False
31.5589 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
31.5589 	EXP 	text: height = np.float64(0.05)
31.5589 	EXP 	text: height = np.float64(0.05)
31.5589 	EXP 	text: height = np.float64(0.05)
31.5589 	EXP 	text: text = 'BLUE'
31.5589 	EXP 	fixation: autoDraw = True
31.6598 	EXP 	Device response: <KeyPress from None: t=31.538068199995905, value=r, duration=0.11642759991809726>
32.0591 	INFO 	Keyboard events cleared
32.0590 	EXP 	fixation: autoDraw = False
32.0590 	EXP 	text: autoDraw = True
32.3431 	EXP 	Device response: <KeyPress from None: t=32.339270799886435, value=r, duration=None>
32.3435 	EXP 	New trial (rep=7, index=2): <Trial 30 (2 in rep 7) data={'word': 'BLUE', 'font_colour': 'blue', 'con_lable': 'congruent', 'corr_resp': 'b', 'thisN': 30, 'thisTrialN': 2, 'thisRepN': 7}>
32.3455 	DATA 	Keypress: r
32.3591 	EXP 	fixation: autoDraw = False
32.3591 	EXP 	text: autoDraw = False
32.3591 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
32.3591 	EXP 	text: text = 'BLUE'
32.3591 	EXP 	fixation: autoDraw = True
32.4766 	EXP 	Device response: <KeyPress from None: t=32.339270799886435, value=r, duration=0.1260943002998829>
32.8424 	INFO 	Keyboard events cleared
32.8423 	EXP 	fixation: autoDraw = False
32.8423 	EXP 	text: autoDraw = True
33.2113 	EXP 	Device response: <KeyPress from None: t=33.210490399971604, value=b, duration=None>
33.2116 	EXP 	New trial (rep=7, index=3): <Trial 31 (3 in rep 7) data={'word': 'RED', 'font_colour': 'blue', 'con_lable': 'incongruent', 'corr_resp': 'b', 'thisN': 31, 'thisTrialN': 3, 'thisRepN': 7}>
33.2152 	DATA 	Keypress: b
33.2253 	EXP 	fixation: autoDraw = False
33.2253 	EXP 	text: autoDraw = False
33.2253 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
33.2253 	EXP 	text: height = np.float64(0.05)
33.2253 	EXP 	text: height = np.float64(0.05)
33.2253 	EXP 	text: height = np.float64(0.05)
33.2253 	EXP 	text: text = 'RED'
33.2253 	EXP 	fixation: autoDraw = True
33.3425 	EXP 	Device response: <KeyPress from None: t=33.210490399971604, value=b, duration=0.1169679001905024>
33.7259 	INFO 	Keyboard events cleared
33.7257 	EXP 	fixation: autoDraw = False
33.7257 	EXP 	text: autoDraw = True
34.1595 	EXP 	Device response: <KeyPress from None: t=34.146028500050306, value=b, duration=None>
34.1599 	EXP 	New trial (rep=8, index=0): <Trial 32 (0 in rep 8) data={'word': 'BLUE', 'font_colour': 'blue', 'con_lable': 'congruent', 'corr_resp': 'b', 'thisN': 32, 'thisTrialN': 0, 'thisRepN': 8}>
34.1640 	DATA 	Keypress: b
34.1755 	EXP 	fixation: autoDraw = False
34.1755 	EXP 	text: autoDraw = False
34.1755 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
34.1755 	EXP 	text: height = np.float64(0.05)
34.1755 	EXP 	text: height = np.float64(0.05)
34.1755 	EXP 	text: height = np.float64(0.05)
34.1755 	EXP 	text: text = 'BLUE'
34.1755 	EXP 	fixation: autoDraw = True
34.2601 	EXP 	Device response: <KeyPress from None: t=34.146028500050306, value=b, duration=0.10942790005356073>
34.6595 	INFO 	Keyboard events cleared
34.6593 	EXP 	fixation: autoDraw = False
34.6593 	EXP 	text: autoDraw = True
35.0106 	EXP 	Device response: <KeyPress from None: t=35.00734389992431, value=b, duration=None>
35.0111 	EXP 	New trial (rep=8, index=1): <Trial 33 (1 in rep 8) data={'word': 'RED', 'font_colour': 'red', 'con_lable': 'congruent', 'corr_resp': 'r', 'thisN': 33, 'thisTrialN': 1, 'thisRepN': 8}>
35.0166 	DATA 	Keypress: b
35.0255 	EXP 	fixation: autoDraw = False
35.0255 	EXP 	text: autoDraw = False
35.0255 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
35.0255 	EXP 	text: height = np.float64(0.05)
35.0255 	EXP 	text: height = np.float64(0.05)
35.0255 	EXP 	text: height = np.float64(0.05)
35.0255 	EXP 	text: text = 'RED'
35.0255 	EXP 	fixation: autoDraw = True
35.1263 	EXP 	Device response: <KeyPress from None: t=35.00734389992431, value=b, duration=0.11788070015609264>
35.5256 	INFO 	Keyboard events cleared
35.5255 	EXP 	fixation: autoDraw = False
35.5255 	EXP 	text: autoDraw = True
35.8786 	DATA 	Keypress: r
35.8934 	EXP 	Device response: <KeyPress from None: t=35.877684799954295, value=r, duration=None>
35.8938 	EXP 	New trial (rep=8, index=2): <Trial 34 (2 in rep 8) data={'word': 'RED', 'font_colour': 'blue', 'con_lable': 'incongruent', 'corr_resp': 'b', 'thisN': 34, 'thisTrialN': 2, 'thisRepN': 8}>
35.9090 	EXP 	fixation: autoDraw = False
35.9090 	EXP 	text: autoDraw = False
35.9090 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
35.9090 	EXP 	text: text = 'RED'
35.9090 	EXP 	fixation: autoDraw = True
35.9939 	EXP 	Device response: <KeyPress from None: t=35.877684799954295, value=r, duration=0.11207790020853281>
36.3931 	INFO 	Keyboard events cleared
36.3929 	EXP 	fixation: autoDraw = False
36.3929 	EXP 	text: autoDraw = True
36.7123 	DATA 	Keypress: r
36.7262 	EXP 	Device response: <KeyPress from None: t=36.71124240010977, value=r, duration=None>
36.7266 	EXP 	New trial (rep=8, index=3): <Trial 35 (3 in rep 8) data={'word': 'BLUE', 'font_colour': 'red', 'con_lable': 'incongruent', 'corr_resp': 'r', 'thisN': 35, 'thisTrialN': 3, 'thisRepN': 8}>
36.7428 	EXP 	fixation: autoDraw = False
36.7428 	EXP 	text: autoDraw = False
36.7428 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
36.7428 	EXP 	text: height = np.float64(0.05)
36.7428 	EXP 	text: height = np.float64(0.05)
36.7428 	EXP 	text: height = np.float64(0.05)
36.7428 	EXP 	text: text = 'BLUE'
36.7428 	EXP 	fixation: autoDraw = True
36.8097 	EXP 	Device response: <KeyPress from None: t=36.71124240010977, value=r, duration=0.09342999989166856>
37.2261 	INFO 	Keyboard events cleared
37.2259 	EXP 	fixation: autoDraw = False
37.2259 	EXP 	text: autoDraw = True
37.5769 	EXP 	Device response: <KeyPress from None: t=37.57383210025728, value=r, duration=None>
37.5775 	EXP 	New trial (rep=9, index=0): <Trial 36 (0 in rep 9) data={'word': 'BLUE', 'font_colour': 'blue', 'con_lable': 'congruent', 'corr_resp': 'b', 'thisN': 36, 'thisTrialN': 0, 'thisRepN': 9}>
37.5795 	DATA 	Keypress: r
37.5925 	EXP 	fixation: autoDraw = False
37.5925 	EXP 	text: autoDraw = False
37.5925 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
37.5925 	EXP 	text: text = 'BLUE'
37.5925 	EXP 	fixation: autoDraw = True
37.6938 	EXP 	Device response: <KeyPress from None: t=37.57383210025728, value=r, duration=0.11321039963513613>
38.0929 	INFO 	Keyboard events cleared
38.0927 	EXP 	fixation: autoDraw = False
38.0927 	EXP 	text: autoDraw = True
38.3927 	EXP 	Device response: <KeyPress from None: t=38.38087460026145, value=b, duration=None>
38.3930 	EXP 	New trial (rep=9, index=1): <Trial 37 (1 in rep 9) data={'word': 'RED', 'font_colour': 'red', 'con_lable': 'congruent', 'corr_resp': 'r', 'thisN': 37, 'thisTrialN': 1, 'thisRepN': 9}>
38.3974 	DATA 	Keypress: b
38.4088 	EXP 	fixation: autoDraw = False
38.4088 	EXP 	text: autoDraw = False
38.4088 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
38.4088 	EXP 	text: height = np.float64(0.05)
38.4088 	EXP 	text: height = np.float64(0.05)
38.4088 	EXP 	text: height = np.float64(0.05)
38.4088 	EXP 	text: text = 'RED'
38.4088 	EXP 	fixation: autoDraw = True
38.4768 	EXP 	Device response: <KeyPress from None: t=38.38087460026145, value=b, duration=0.08737419964745641>
38.8931 	INFO 	Keyboard events cleared
38.8928 	EXP 	fixation: autoDraw = False
38.8928 	EXP 	text: autoDraw = True
39.2267 	EXP 	Device response: <KeyPress from None: t=39.22440980002284, value=b, duration=None>
39.2271 	EXP 	New trial (rep=9, index=2): <Trial 38 (2 in rep 9) data={'word': 'BLUE', 'font_colour': 'red', 'con_lable': 'incongruent', 'corr_resp': 'r', 'thisN': 38, 'thisTrialN': 2, 'thisRepN': 9}>
39.2320 	DATA 	Keypress: b
39.2421 	EXP 	fixation: autoDraw = False
39.2421 	EXP 	text: autoDraw = False
39.2421 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
39.2421 	EXP 	text: height = np.float64(0.05)
39.2421 	EXP 	text: height = np.float64(0.05)
39.2421 	EXP 	text: height = np.float64(0.05)
39.2421 	EXP 	text: text = 'BLUE'
39.2421 	EXP 	fixation: autoDraw = True
39.3255 	EXP 	Device response: <KeyPress from None: t=39.22440980002284, value=b, duration=0.09557479992508888>
39.7426 	INFO 	Keyboard events cleared
39.7424 	EXP 	fixation: autoDraw = False
39.7424 	EXP 	text: autoDraw = True
40.1430 	EXP 	Device response: <KeyPress from None: t=40.141408500261605, value=r, duration=None>
40.1433 	EXP 	New trial (rep=9, index=3): <Trial 39 (3 in rep 9) data={'word': 'RED', 'font_colour': 'blue', 'con_lable': 'incongruent', 'corr_resp': 'b', 'thisN': 39, 'thisTrialN': 3, 'thisRepN': 9}>
40.1472 	DATA 	Keypress: r
40.1586 	EXP 	fixation: autoDraw = False
40.1586 	EXP 	text: autoDraw = False
40.1586 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
40.1586 	EXP 	text: height = np.float64(0.05)
40.1586 	EXP 	text: height = np.float64(0.05)
40.1586 	EXP 	text: height = np.float64(0.05)
40.1586 	EXP 	text: text = 'RED'
40.1586 	EXP 	fixation: autoDraw = True
40.2597 	EXP 	Device response: <KeyPress from None: t=40.141408500261605, value=r, duration=0.11502570006996393>
40.6425 	INFO 	Keyboard events cleared
40.6424 	EXP 	fixation: autoDraw = False
40.6424 	EXP 	text: autoDraw = True
41.0096 	EXP 	Device response: <KeyPress from None: t=40.99741870025173, value=b, duration=None>
41.0106 	DATA 	Keypress: b
41.0255 	EXP 	fixation: autoDraw = False
41.0255 	EXP 	text: autoDraw = False
41.0257 	EXP 	stroop: status = STOPPED
41.0434 	INFO 	saved data to 'C:\\Users\\Admin\\OneDrive\\Desktop\\Lekisha\\College\\Lab in Psychology\\data\\444286_stroop_2025-08-23_16h02.45.691.csv'
41.0451 	INFO 	saved data to C:\Users\Admin\OneDrive\Desktop\Lekisha\College\Lab in Psychology\data\444286_stroop_2025-08-23_16h02.45.691.psydat
42.7125 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
42.7361 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
